67.8,56.8427,0.451993
68,65.3458,42.9389
68.2,67.6436,83.4544
68.4,64.2608,120.197
68.6,56.6816,147.354
68.8,45.2243,167.973
69,35.4216,176.049
69.2,25.8421,166.83
69.4,19.1914,150.94
69.6,19.8465,120.08
69.8,23.4342,84.8091
70,32.9925,49.9011
70.2,49.9171,12.1652
70.4,70.0459,-20.6887
70.6,88.1182,-42.4568
70.8,103.233,-54.9172
71,113.42,-60.9599
71.2,118.327,-54.1593
71.4,116.062,-34.6766
71.6,102.553,-13.0978
71.8,79.4717,10.1004
72,54.6066,38.2616
72.2,24.1663,65.7735
72.4,-6.0586,86.6317
72.6,-38.229,102.478
72.8,-66.1345,108.189
73,-80.2934,111.347
73.2,-88.7275,109.516
73.4,-85.9134,98.4943
73.6,-74.0916,86.8057
73.8,-48.3364,74.6109
74,-14.9743,65.9712
74.2,19.5307,56.1396
74.4,57.6264,52.7079
74.6,86.6192,53.8538
74.8,112.994,57.1695
75,135.217,63.1019
75.2,140.981,71.3469
75.4,137.097,78.2246
75.6,122.063,83.5456
75.8,98.6245,84.1404
76,66.622,75.5819
76.2,29.4516,66.8005
76.4,-4.41654,55.4434
76.6,-36.0516,37.1094
76.8,-63.5263,20.4183
77,-83.1428,5.54013
77.2,-90.9081,-5.73141
77.4,-92.0482,-14.1502
77.6,-82.4055,-11.4945
77.8,-67.7327,-2.26505
78,-48.5479,11.0193
78.2,-27.6083,34.1049
78.4,-5.91124,60.2867
78.6,14.4922,90.5245
78.8,29.6401,116.84
79,37.3265,140.799
79.2,41.0769,160.721
79.4,38.4973,164.255
79.6,30.737,164.08
79.8,22.3815,155.625
80,8.80674,133.001
80.2,-1.93976,105.616
80.4,-7.27593,72.4522
80.6,-13.5256,37.0557
80.8,-16.1444,6.13404
81,-16.5717,-23.5185
81.2,-15.3743,-44.6285
81.4,-11.0385,-53.7777
81.6,-6.93603,-55.6974
81.8,-7.85742,-47.289
82,-10.6795,-28.658
82.2,-16.6493,-5.02528
82.4,-27.7266,21.4316
82.6,-40.2755,54.1569
82.8,-54.0818,83.7228
83,-66.9204,107.73
83.2,-79.621,125.387
83.4,-93.3278,135.111
83.6,-98.1686,139.164
83.8,-94.977,134.496
84,-91.7093,123.72
84.2,-79.6026,106.621
84.4,-61.1555,85.6579
84.6,-41.2987,64.7325
84.8,-15.7368,48.7471
85,7.53821,29.3395
85.2,30.6482,15.6308
85.4,46.7772,6.52558
85.6,52.4723,1.40022
85.8,53.0224,3.54035
86,45.722,5.35307
86.2,31.2372,7.00847
86.4,7.87479,13.6217
86.6,-22.2339,20.3829
86.8,-53.8591,21.2096
87,-81.8057,23.0399
87.2,-107.841,24.7132
87.4,-129.372,22.6345
87.6,-142.99,20.8987
87.8,-149.605,22.0479
88,-147.445,20.4064
88.2,-133,20.676
88.4,-116.776,25.8507
88.6,-92.1612,32.5228
88.8,-63.7187,40.6238
89,-39.5938,51.2347
89.2,-14.9652,61.1356
89.4,3.39898,68.7919
89.6,13.6073,76.5589
89.8,21.0583,80.9772
90,22.8648,77.4391
90.2,17.9289,70.2443
90.4,4.49822,58.1712
90.6,-10.3122,40.1339
90.8,-27.2305,19.2361
91,-43.2276,-4.00659
91.2,-60.9795,-27.9554
91.4,-74.6547,-48.6701
91.6,-83.2433,-65.0543
91.8,-91.5033,-77.4197
92,-93.6602,-79.5831
92.2,-93.3008,-72.6538
92.4,-92.5524,-64.722
92.6,-89.0713,-45.5137
92.8,-85.3416,-24.5002
93,-81.2796,-0.241131
93.2,-79.024,27.556
93.4,-77.8841,51.1335
93.6,-74.0861,70.6163
93.8,-73.0298,83.658
94,-72.5686,88.4202
94.2,-68.5023,90.684
94.4,-65.1057,78.3922
94.6,-56.0837,62.7635
94.8,-48.4351,42.9137
95,-42.7538,16.369
95.2,-31.8221,-8.25442
95.4,-19.1227,-31.7169
95.6,-11.8026,-52.5537
95.8,-2.63884,-66.2111
96,-0.481731,-79.2065
96.2,-3.25954,-84.4956
96.4,-3.81878,-81.8002
96.6,-15.1585,-78.5676
96.8,-30.5918,-69.1558
97,-46.909,-55.7768
97.2,-66.7128,-42.3849
97.4,-86.2396,-26.7937
97.6,-103.321,-15.2224
97.8,-118.174,-6.56554
98,-128.875,2.24858
98.2,-131.318,5.75314
98.4,-126.051,7.35607
98.6,-117.95,9.23092
98.8,-100.552,7.02927
99,-78.0159,1.8823
99.2,-58.9352,-0.341224
99.4,-33.8244,-4.95988
99.6,-8.1828,-9.6365
99.8,10.7897,-11.4361
100,25.5065,-13.9999
100.2,36.3348,-21.0398
100.4,37.1853,-27.4022
100.6,33.8986,-33.9824
100.8,25.0689,-41.5909
101,10.2042,-48.8052
101.2,-7.50156,-60.8087
101.4,-28.1746,-70.5382
101.6,-49.6956,-77.4525
101.8,-67.4761,-86.6369
102,-83.9411,-92.1312
102.2,-92.1859,-95.462
102.4,-96.8282,-94.7122
102.6,-101.419,-92.1431
102.8,-95.0955,-80.5301
103,-87.3328,-65.7115
103.2,-76.9043,-53.5019
103.4,-66.1769,-37.4102
103.6,-50.4749,-18.8227
103.8,-35.5395,1.50427
104,-21.864,13.1238
104.2,-8.82626,18.904
104.4,-1.34046,25.4598
104.6,5.81692,24.9652
104.8,9.35132,15.4178
105,11.3499,3.80115
105.2,15.7349,-15.1403
105.4,16.5688,-33.3114
105.6,15.8516,-56.5229
105.8,13.1552,-75.0149
106,10.3738,-94.6896
106.2,7.26254,-115.094
106.4,1.71074,-123.413
106.6,-3.39535,-126.91
106.8,-6.17332,-123.104
107,-15.8124,-117.438
107.2,-22.966,-108.621
107.4,-29.5,-93.389
107.6,-37.8715,-74.4978
107.8,-47.235,-57.2791
108,-52.2307,-37.4615
108.2,-52.7399,-23.5938
108.4,-54.1896,-9.57936
108.6,-49.3246,-0.338472
108.8,-42.2665,3.85042
109,-32.6083,3.41381
109.2,-19.5922,-1.58387
109.4,-7.70739,-7.70896
109.6,8.71408,-14.6753
109.8,28.5925,-24.8228
110,43.9847,-38.1155
110.2,57.7379,-51.0527
110.4,69.6975,-63.0286
110.6,74.3026,-71.4641
110.8,76.7676,-79.3494
111,69.6452,-88.8441
111.2,60.7458,-91.6325
111.4,47.0599,-92.0953
111.6,30.6258,-97.7107
111.8,14.8177,-95.1675
112,-4.52472,-89.1405
112.2,-19.8265,-84.791
112.4,-32.6312,-79.6103
112.6,-44.4723,-73.1515
112.8,-49.2049,-66.4903
113,-48.4397,-55.8451
113.2,-44.188,-45.2127
113.4,-35.0285,-36.8749
113.6,-22.438,-26.5645
113.8,-4.20521,-16.8775
114,15.1575,-8.83723
114.2,29.6705,-1.00317
114.4,46.3251,-0.0403881
114.6,61.6602,4.06877
114.8,72.951,1.5333
115,80.6367,-4.56739
115.2,84.5769,-10.3989
115.4,84.9418,-22.6907
115.6,81.5148,-37.5634
115.8,74.5651,-51.2714
116,68.507,-64.4292
116.2,56.3017,-75.9959
116.4,44.872,-88.0741
116.6,36.5011,-96.4685
116.8,26.0633,-97.779
117,17.3688,-96.0643
117.2,12.3515,-93.088
117.4,5.37954,-84.2249
117.6,0.690674,-74.1982
117.8,-0.156164,-56.482
118,-0.113987,-37.7002
118.2,-0.0975618,-19.828
118.4,5.24406,-2.85383
118.6,12.3535,12.2496
118.8,18.8909,23.5301
119,27.5788,32.199
119.2,36.3608,34.1834
119.4,46.0642,33.8228
119.6,56.1542,28.9165
119.8,68.3431,19.5793
120,80.822,6.83285
120.2,86.6925,-6.05287
120.4,91.9573,-19.0932
120.6,95.3836,-34.2802
120.8,99.2879,-48.055
121,96.9019,-58.9205
121.2,88.4162,-65.6026
121.4,81.0206,-68.9746
121.6,73.1018,-73.8348
121.8,61.4425,-70.3614
122,45.5854,-64.0895
122.2,31.9766,-55.7599
122.4,16.6437,-42.194
122.6,9.06224,-29.6807
122.8,-1.37314,-19.3797
123,-7.04897,-9.02446
123.2,-5.82647,4.12424
123.4,-0.88929,14.0931
123.6,2.85091,23.9498
123.8,13.9082,34.7073
124,25.2452,41.0854
124.2,37.7019,44.8466
124.4,56.5198,43.6526
124.6,73.3252,38.7194
124.8,82.6047,35.2188
125,95.0114,27.8079
125.2,104.156,21.0475
125.4,110.322,15.591
125.6,110.498,4.79893
125.8,104.67,-5.97781
126,96.6034,-14.5526
126.2,86.1697,-22.6997
126.4,76.8543,-30.1742
126.6,61.7408,-36.1619
126.8,47.2161,-38.645
127,34.6421,-37.1468
127.2,20.4973,-33.7919
127.4,9.05189,-27.6191
127.6,1.40984,-15.1213
127.8,-3.82016,-6.00684
128,-2.25489,5.29422
128.2,-2.34148,19.5278
128.4,0.700271,35.6567
128.6,10.1728,48.0737
128.8,20.7353,57.7373
129,30.7451,68.8079
129.2,44.2493,75.2878
129.4,56.2254,78.1522
129.6,63.1097,77.7169
129.8,75.1465,71.5016
130,82.8426,63.3393
130.2,88.3355,53.1954
130.4,92.9458,40.6975
130.6,90.6087,29.1349
130.8,89.2407,14.7879
131,84.9477,3.30643
131.2,77.8473,-7.53733
131.4,66.6598,-16.5219
131.6,56.2698,-21.3036
131.8,45.7959,-21.4622
132,32.9191,-20.0413
132.2,19.9043,-15.3013
132.4,6.51452,-5.30316
132.6,-2.6595,7.38408
132.8,-8.4217,19.8459
133,-14.6065,31.9418
133.2,-15.6968,46.8221
133.4,-12.5931,56.6454
133.6,-11.3654,68.7633
133.8,-4.24948,79.5465
134,5.24505,84.5511
134.2,18.0342,88.5262
134.4,28.7451,89.7775
134.6,38.3261,86.6119
134.8,52.7607,82.8795
135,61.7014,74.39
135.2,67.7831,64.719
135.4,72.155,57.4496
135.6,77.8064,45.9271
135.8,75.1112,30.2092
136,66.1849,20.7054
136.2,60.0275,15.2628
136.4,50.1259,6.80009
136.6,34.8926,0.523747
136.8,23.5504,-1.79181
137,8.40332,-1.07957
137.2,-7.99494,4.2801
137.4,-17.4588,11.2814
137.6,-27.9598,19.566
137.8,-35.759,30.153
138,-39.5833,40.0779
138.2,-38.5785,51.3004
138.4,-37.0597,65.8149
138.6,-32.8622,78.1751
138.8,-24.2786,86.4948
139,-14.3461,94.8364
139.2,-5.29733,98.05
139.4,10.6576,99.4792
139.6,21.9921,100.309
139.8,28.2592,95.9749
140,37.1987,87.7431
140.2,45.0675,75.3677
140.4,50.2769,64.3128
140.6,51.8142,53.9975
140.8,48.7054,42.1733
141,40.3616,28.3673
141.2,33.9414,17.8908
141.4,20.9423,10.4433
141.6,12.4232,4.39772
141.8,0.0811922,-1.07586
142,-14.2426,-1.31448
142.2,-25.0927,4.04271
142.4,-40.3507,8.72597
142.6,-51.3491,16.432
142.8,-54.2174,26.1495
143,-57.1191,36.5035
143.2,-58.9207,51.1377
143.4,-58.9402,64.0982
143.6,-56.5206,71.2956
143.8,-48.8713,81.5054
144,-38.0175,90.5338
144.2,-26.9072,93.7578
144.4,-18.1883,96.2421
144.6,-6.7236,95.2991
144.8,2.20679,88.8712
145,10.8203,79.1371
145.2,19.2444,70.9027
145.4,21.5986,57.8932
145.6,23.7042,43.0786
145.8,21.7447,28.7742
146,15.2666,17.7668
146.2,10.7391,7.70902
146.4,1.5281,0.583698
146.6,-9.98545,-3.83978
146.8,-21.5054,-10.0065
147,-36.4283,-8.6565
147.2,-49.2974,-5.74998
147.4,-58.2317,-1.5807
147.6,-67.5924,6.02745
147.8,-77.2315,14.7256
148,-84.3273,30.1367
148.2,-82.3561,39.0902
148.4,-81.8409,48.188
148.6,-76.4425,59.8873
148.8,-69.235,67.5331
149,-62.8135,74.7202
149.2,-52.7778,77.6052
149.4,-40.1703,78.5022
149.6,-26.8695,77.1895
149.8,-16.3299,73.3012
150,-5.93963,62.9241
150.2,-0.0538454,56.0413
150.4,4.06555,44.7082
150.6,6.95969,29.8369
150.8,7.14546,16.9832
151,2.28689,6.45391
151.2,-4.06756,-5.03793
151.4,-12.517,-15.9036
151.6,-21.1946,-23.6023
151.8,-31.5048,-26.1704
152,-46.121,-28.5478
152.2,-57.7313,-25.7714
152.4,-68.6665,-21.597
152.6,-79.3698,-15.2993
152.8,-86.5995,-6.43741
153,-90.7923,4.42548
153.2,-93.171,13.2359
153.4,-92.1765,23.4881
153.6,-88.1593,38.576
153.8,-81.3345,43.931
154,-71.1764,49.6209
154.2,-61.767,56.4744
154.4,-51.9837,55.2957
154.6,-37.4756,52.0336
154.8,-26.4284,49.6939
155,-17.7002,41.2792
155.2,-9.14602,31.2719
155.4,-2.5399,19.7996
155.6,-1.12624,6.93702
155.8,-0.984265,-6.25031
156,-6.00387,-17.9174
156.2,-9.43353,-29.2429
156.4,-17.865,-40.6846
156.6,-27.4381,-45.1286
156.8,-36.5822,-50.4952
157,-49.4718,-52.5608
157.2,-64.2286,-48.0721
157.4,-74.1278,-44.9233
157.6,-82.6472,-38.842
157.8,-89.7235,-30.328
158,-93.8919,-21.3295
158.2,-94.2245,-9.41645
158.4,-92.2212,2.18998
158.6,-89.7836,11.8431
158.8,-79.9374,22.2914
159,-71.8847,27.6373
159.2,-62.6865,31.2761
159.4,-50.7013,32.3367
159.6,-37.9713,29.9752
159.8,-22.8525,25.837
160,-15.7569,19.5211
160.2,-6.63957,9.07704
160.4,1.63892,-0.355584
160.6,2.51016,-13.8727
160.8,4.389,-28.8098
161,1.88957,-38.2207
161.2,-2.55803,-46.0649
161.4,-9.93166,-56.8494
161.6,-18.2498,-63.6822
161.8,-28.6669,-69.1158
162,-42.2136,-73.1553
162.2,-51.256,-71.5939
162.4,-60.091,-66.0447
162.6,-71.7014,-60.2365
162.8,-77.9248,-49.5051
163,-79.944,-42.8606
163.2,-81.8909,-35.4881
163.4,-79.1184,-23.1047
163.6,-73.2033,-11.6606
163.8,-67.4532,-0.581031
164,-59.3257,4.97751
164.2,-47.2194,9.10078
164.4,-36.1607,10.5054
164.6,-21.6991,10.4567
164.8,-9.20225,6.22951
165,0.784656,0.716395
165.2,9.76925,-10.4711
165.4,15.802,-19.4451
165.6,18.0234,-30.1663
165.8,17.784,-39.8387
166,17.6077,-53.0428
166.2,15.67,-62.6328
166.4,6.43589,-74.2149
166.6,-2.64885,-82.34
166.8,-12.164,-86.2532
167,-21.4576,-89.0133
167.2,-35.9965,-88.6618
167.4,-42.9143,-84.5582
167.6,-50.8307,-77.8068
167.8,-57.813,-69.9139
168,-60.1801,-57.3592
168.2,-60.8451,-45.6601
168.4,-59.0608,-35.7222
168.6,-56.6787,-24.0835
168.8,-50.0691,-15.1067
169,-40.2396,-7.37198
169.2,-29.4451,1.38326
169.4,-20.98,3.0932
169.6,-7.14967,1.98022
169.8,3.76876,-1.87592
170,17.0373,-5.84154
170.2,24.0467,-13.0825
170.4,32.3226,-25.0315
170.6,36.2745,-36.2139
170.8,37.3867,-49.4115
171,42.1078,-59.817
171.2,37.9668,-68.357
171.4,29.5586,-81.4053
171.6,22.632,-87.6248
171.8,16.3675,-86.8377
172,5.0253,-89.1532
172.2,-6.82206,-87.4694
172.4,-17.5588,-83.5669
172.6,-26.3501,-77.684
172.8,-34.2549,-67.1884
173,-38.4168,-59.4783
173.2,-39.1836,-48.6437
173.4,-37.7382,-34.5996
173.6,-33.9529,-24.6668
173.8,-26.9155,-16.3548
174,-15.4252,-7.29293
174.2,-4.74145,-3.66187
174.4,5.33032,1.10301
174.6,19.6296,0.174298
174.8,28.6282,-1.72085
175,39.8108,-6.86416
175.2,52.7431,-13.3023
175.4,56.7182,-23.0597
175.6,64.2417,-33.0722
175.8,64.9105,-42.5127
176,62.7706,-51.0577
176.2,58.9466,-62.355
176.4,52.2082,-69.8165
176.6,43.1234,-74.91
176.8,32.0595,-81.3473
177,21.4105,-82.8408
177.2,12.2431,-83.5689
177.4,1.03096,-81.5939
177.6,-5.5042,-75.1994
177.8,-11.5291,-67.7716
178,-15.128,-54.4349
178.2,-17.6446,-45.3372
178.4,-15.9479,-33.035
178.6,-13.1818,-19.3631
178.8,-6.99612,-10.4946
179,4.77631,-0.264046
179.2,11.1797,10.5307
179.4,22.0697,15.3755
179.6,36.155,14.7792
179.8,44.4373,13.6687
180,54.0878,11.7465
180.2,63.9163,4.58033
180.4,68.2186,-3.93241
180.6,70.4117,-15.0479
180.8,72.9283,-27.1773
181,74.6563,-39.2501
181.2,71.3929,-50.4688
181.4,67.9399,-57.1559
181.6,60.7814,-65.4988
181.8,52.4465,-68.9816
182,42.9004,-69.742
182.2,33.6415,-67.3327
182.4,25.7058,-62.7795
182.6,15.7124,-55.9779
182.8,7.93251,-43.1927
183,3.13535,-29.7104
183.2,0.0815234,-19.2663
183.4,-1.48801,-8.57211
183.6,-1.40063,4.22224
183.8,2.02903,15.5478
184,10.7955,23.6562
184.2,19.1498,26.3054
184.4,29.8645,29.8154
184.6,41.3112,29.4484
184.8,50.306,25.2946
185,62.8014,24.3568
185.2,75.1591,17.6429
185.4,84.8678,7.15633
185.6,89.5772,-0.929922
185.8,93.5291,-9.08061
186,93.7959,-16.9466
186.2,89.2775,-25.7765
186.4,79.7933,-32.8425
186.6,73.3086,-36.498
186.8,64.0421,-41.6378
187,50.4205,-39.8265
187.2,36.2385,-41.1255
187.4,22.7136,-37.4189
187.6,14.1362,-31.8684
187.8,6.40408,-25.586
188,-1.83831,-17.3053
188.2,-3.7686,-7.21928
188.4,-6.43974,2.48402
188.6,-2.31044,13.3432
188.8,4.80938,23.3533
189,13.3864,32.9615
189.2,23.4556,41.2735
189.4,34.5516,47.332
189.6,47.3845,51.6408
189.8,58.3183,53.7876
190,67.1378,51.3307
190.2,71.9117,45.5185
190.4,80.4465,39.3766
190.6,83.5222,30.6152
190.8,82.8962,22.4567
191,81.0887,11.0938
191.2,76.6849,0.551563
191.4,68.7224,-7.67407
191.6,60.1956,-15.2052
191.8,51.0387,-24.0584
192,39.9555,-26.6303
192.2,28.7948,-25.8678
192.4,20.1313,-24.2741
192.6,11.9585,-17.7817
192.8,4.64248,-9.845
193,1.76386,1.934
193.2,-0.964016,13.8805
193.4,-3.71382,27.176
193.6,-1.20545,40.8466
193.8,1.13542,54.6679
194,6.40243,65.366
194.2,14.2967,72.0906
194.4,19.9542,74.4382
194.6,29.7825,76.3672
194.8,38.1072,75.8481
195,45.8522,70.0206
195.2,56.7076,60.6009
195.4,64.8173,54.6085
195.6,68.5295,42.8488
195.8,70.0785,30.2142
196,72.9764,17.6016
196.2,70.4448,8.5695
196.4,66.3064,2.5459
196.6,60.4814,-2.68275
196.8,49.1057,-7.39355
197,37.0393,-7.3783
197.2,25.9818,-6.00888
197.4,12.4323,-0.437848
197.6,0.525561,7.03626
197.8,-8.95502,14.3558
198,-18.4253,22.6455
198.2,-25.1499,30.5398
198.4,-27.4564,40.0782
198.6,-26.2416,51.7413
